send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts
2026-04-10,2026-04-08,44-50107,IV,2026,Jl.Yos Sudarso No.6,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,35","91,33",100,"89,61",75,"55,3",Pasti Pas Good,
2026-04-21,2026-04-20,44-50109,IV,2026,Jl. Jendral Sudirman,Kota Semarang,DODO,SBM Semarang I Fuel,DAE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"77,22",80,"65,32","92,79",75,"75,6",Pasti Pas Good,
2026-04-22,2026-04-21,44-50111,IV,2026,Jl. Kaligawe Raya Km. 6 Genuk,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,26","87,33",100,"87,7",95,50,Pasti Pas Good,
2026-04-06,2026-04-02,44-50113,IV,2026,Jl.dr Hamka no.120 Raya Ngaliyan,Kota Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,8","91,33",100,"93,17",85,"82,6",Pasti Pas Excellent,
2026-04-18,2026-04-16,44-50114,IV,2026,Jl. Raya Tugu No.781,Kota Semarang,024 8661292,SBM Semarang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"85,44","90,67","86,76",90,84,"58,1",Pasti Pas Good,
2026-04-06,2026-04-02,44-50115,IV,2026,Jl.Brigjend Sudiarto no.264,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,58","90,67",100,"93,85","80,5","65,6",Pasti Pas Good,
2026-04-20,2026-04-18,44-50117,IV,2026,Jl. Osa Maliki Salatiga,Kota Salatiga,DODO,SBM Semarang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"89,5","87,33","99,13","93,35",81,"67,9",Pasti Pas Good,
2026-04-14,2026-04-13,44-50119,IV,2026,Jl. Pamularsih Semarang,Kota Semarang,DODO,SBM Semarang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"87,82","87,33","96,35","90,71",88,"57,6",Pasti Pas Good,
2026-04-09,2026-04-07,44-50120,IV,2026,Jl.Abdul Rahman Saleh,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,88","86,67",100,"88,76",77,"54,1",Pasti Pas Good,
2026-04-13,2026-04-10,44-50121,IV,2026,Jl. Dr. Cipto No. 152,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,65","91,33",100,"91,88",71,"57,6",Pasti Pas Good,
2026-04-08,2026-04-06,44-50122,IV,2026,Jl.Kelut Raya no.13,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,4","88,33",100,"90,2",81,"57,6",Pasti Pas Good,
2026-04-14,2026-04-13,44-50124,IV,2026,Jl. Indraprasta No. 20-22,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,37","91,33",100,"92,08",68,"57,6",Pasti Pas Good,
2026-04-21,2026-04-01,44-50127,IV,2026,Jl. Raya Tugu Mangkang,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,49","91,33",100,"88,24",71,"53,4",Pasti Pas Good,
2026-04-14,2026-04-13,44-50135,IV,2026,Jl. Raya Kaligawe No.25,Kota Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"89,79","85,67",100,"92,4",90,"66,1",Pasti Pas Excellent,
2026-04-23,2026-04-21,44-50136,IV,2026,Jl. Industri Raya 2 no. 14,Kota Semarang,DODO,SBM Semarang I Fuel,TAGE3,DAE,CERTIFIED,CERTIFIED,"90,05",85,100,"89,04",90,"77,4",Pasti Pas Excellent,
2026-04-19,2026-04-17,44-50137,IV,2026,Jl. Dr Cipto No. 29,Kota Semarang,,SBM Semarang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"86,48","87,33",100,"90,16",65,"57,3",Pasti Pas Good,
2026-04-08,2026-04-06,44-50138,IV,2026,Jl.Letjend Sarwo Edi Wibowo no.70 Pucang Gading,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,44","87,33",100,"93,2",84,"62,1",Pasti Pas Good,
2026-04-08,2026-04-06,44-50143,IV,2026,"Jl. Kudu Raya, Kel. Sembungharjo, Kec. Genuk",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,72","90,67",100,"94,68",85,"60,8",Pasti Pas Good,
2026-04-17,2026-04-15,44-50204,IV,2026,"Jl. Dr. Setiabudi, Gombel, Semarang",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"89,1",90,100,"89,08",87,"55,6",Pasti Pas Good,Izin Prinsip
2026-04-21,2026-04-20,44-50207,IV,2026,Jl. Sriwijaya No. 6 Semarang,Kota Semarang,DODO,SBM Semarang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"89,04","88,33",100,"92,65",92,"47,96",Pasti Pas Good,
2026-04-07,2026-04-04,44-50212,IV,2026,"Jl. Perintis kemerdekaan, Taman Unyil",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"85,96","88,33",100,"90,25",72,"42,1",Pasti Pas Good,
2026-04-12,2026-04-10,44-50213,IV,2026,Jl. Sumurboto Gunungpati,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,43","91,33",100,"87,85",71,"53,4",Pasti Pas Good,
2026-04-10,2026-04-08,44-50216,IV,2026,Jl. Imam Suparto Kel. Bulusan Tembalang,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,5","91,33","96,17","86,44",76,"53,4",Pasti Pas Good,
2026-04-07,2026-04-04,44-50217,IV,2026,"Jl. Raya Semarang-Boja, Jatisari Mijen",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,35","90,67",100,"88,96","81,5","62,1",Pasti Pas Good,
2026-04-01,2026-04-01,44-50218,IV,2026,Jl. Raya Semarang-Kendal Km 15 ,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,05",88,100,"92,38",98,"63,8",Pasti Pas Good,
2026-04-06,2026-04-02,44-50221,IV,2026,"Jl. Muntal Raya Patemon, Gunung Pati",Kota Semarang,,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,36","86,67",100,"91,7",76,"54,1",Pasti Pas Good,
2026-04-20,2026-04-17,44-50222,IV,2026,Jl. Dr. Wahidin No. 58,Kota Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,86","87,33",100,"90,74",90,"75,1",Pasti Pas Excellent,
2026-04-13,2026-04-10,44-50225,IV,2026,JL. RAYA GUNUNG PATI MANYARAN KM.0,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,89","90,67",100,"93,68",86,"53,4",Pasti Pas Good,
2026-04-08,2026-04-06,44-50226,IV,2026,"JL. PAWIYATAN LUHUR, BENDAN DHUWUR",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,6","88,33",100,"91,41",92,"46,1",Pasti Pas Good,
2026-04-10,2026-04-08,44-50229,IV,2026,Jl. Veteran No. 18-20,Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,43","87,33","96,17","87,71",83,"55,3",Pasti Pas Good,
2026-04-07,2026-04-04,44-50233,IV,2026,"Jl. Untung Suropati Kedungpane, Semarang ",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,75","88,33",100,"93,68",83,"42,1",Pasti Pas Good,
2026-04-05,2026-04-01,44-50502,IV,2026,Jl.Diponegoro no.178 Ungaran,Kab Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,58","82,67",100,"91,9",80,"54,1",Pasti Pas Good,
2026-04-11,2026-04-09,44-50506,IV,2026,"Jl. Ahmad Yani, Ungaran",Kab Semarang,,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,35","91,33",100,"91,54",81,"45,4",Pasti Pas Good,
2026-04-11,2026-04-09,44-50508,IV,2026,Jl.Diponegoro no.204,Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,91","90,67",100,"91,9",88,"65,3",Pasti Pas Excellent,
2026-04-01,2026-04-01,44-50601,IV,2026,"Jl. Raya Bawen - Ungaran, Harjosari",Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"88,9",86,100,"94,7",70,"71,6",Pasti Pas Excellent,
2026-04-08,2026-04-06,44-50602,IV,2026,"Jl. Ambarawa - Magelang, Jambu",Kab Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,06","89,33",100,"91,9","77,5","61,4",Pasti Pas Good,
2026-04-21,2026-04-20,44-50603,IV,2026,JL. RAYA AMBARAWA BAWEN,Kab Semarang,DODO,SBM Semarang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"83,2","81,89",100,"85,5",75,"42,8",Pasti Pas Good,
2026-04-13,2026-04-11,44-50609,IV,2026,Jl. Alternatif Ambarawa - Semarang,Kab Semarang,,SBM Semarang I Fuel,Re-CA2,TAG1,CERTIFIED,NOT CERTIFIED,"82,7","82,89",100,"85,89",68,"40,8",Pasti Pas Good,
2026-04-15,2026-04-14,44-50701,IV,2026,Jl.SMG-Solo km.58 ds.Randusari,Kab Semarang,DODO,SBM Semarang I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"87,28","84,67",100,"87,38",93,"50,8",Pasti Pas Good,
2026-04-06,2026-04-02,44-50702,IV,2026,Jl. Raya Bawen - Lopait Tuntang,Kab Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,17","90,67",100,"90,95","77,5","60,3",Pasti Pas Good,
2026-04-12,2026-04-10,44-50703,IV,2010,"Jl. R.Boyolali - Salatiga, Butuh, Tengaran",Kab Semarang,DODO,SBM Semarang I Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,"89,53","87,33",100,"91,5",90,"60,3",Pasti Pas Good,
2026-04-07,2026-04-04,44-50706,IV,2026,Jl. Veteran,Kota Salatiga,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"87,33","88,33","85,43","88,8",100,"74,4",Pasti Pas Excellent,
2026-04-05,2026-04-01,44-50707,IV,2026,Jl. Raya Salatiga - Ungaran,Kab Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,56","82,67",100,"88,56","82,5",58,Pasti Pas Good,
2026-04-20,2026-04-18,44-50708,IV,2026,"Jl, Tengaran Sugihan, Tengaran Salatiga",Kab Semarang,DODO,SBM Semarang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"83,69","86,33","93,29","90,95",65,"51,1",Pasti Pas Good,
2026-04-15,2026-04-14,44-50710,IV,2026,Jl. Raya Ds.Suruh,Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,17","91,33",100,"95,1",100,"67,5",Pasti Pas Excellent,
2026-04-21,2026-04-02,44-50711,IV,2026,Jl. Imam Bonjol,Kota Salatiga,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,88","90,67",100,"88,48",90,"59,8",Pasti Pas Good,
2026-04-06,2026-04-04,44-50714,IV,2026,Jl. Patimura No. 63 Bringin,Kota Salatiga,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,88","90,67",100,"86,42",80,"63,8",Pasti Pas Good,
2026-04-08,2026-04-06,44-50716,IV,2026,Jl. Raya Ambarawa Kel. Ngampin Kec Ambarawa,Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,78","91,67",100,"91,25",85,"65,3",Pasti Pas Excellent,
2026-04-13,2026-04-10,44-50718,IV,2026,"DUSUN PLALAR, DS. KOPENG KM.13",Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"89,9","87,33",100,"89,88",88,"69,1",Pasti Pas Excellent,
2026-04-01,2026-04-01,44-50719,IV,2026,"Jl. Salatiga-Kedungjati, Gogodalem, Beringin",Kab Semarang,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,4","90,67",100,"85,06",90,"71,7",Pasti Pas Excellent,
2026-04-08,2026-04-07,44-50722,IV,2026,"Jl. Lingkar Selatan Salatiga, Kecandran",Kota Salatiga,DODO,SBM Semarang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,16","90,67","96,35","89,68",90,71,Pasti Pas Excellent,
2026-04-08,2026-04-08,44-51103,IV,2026,Jl. Raya Bondan Sari KM 9 Wiradesa,Kab Pekalongan,DODO,SBM Tegal II Fuel,TAGE3,DAE,CERTIFIED,CERTIFIED,"94,45",96,100,"93,3",95,"74,9",Pasti Pas Excellent,
2026-04-16,2026-04-15,44-51104,IV,2026,Jl. Lapangan Merdeka,Kota Pekalongan,,SBM Tegal II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"87,21","87,67","86,13","88,52",99,"74,5",Pasti Pas Excellent,
2026-04-16,2026-04-16,44-51105,IV,2026,Jl.Urip Sumoharjo,Kota Pekalongan,DODO,SBM Tegal II Fuel,Re-CA1,TAG1,CERTIFIED,NOT CERTIFIED,"92,09",94,100,"92,27",90,"61,4",Pasti Pas Good,
2026-04-10,2026-04-10,44-51107,IV,2026,"Jl. Raya Karanganyar, Kajen",Kab Pekalongan,DODO,SBM Tegal II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,82","91,67",100,"91,38",99,"61,5",Pasti Pas Good,
2026-04-07,2026-04-07,44-51110,IV,2026,Jl. Raya Wonopringgo,Kab Pekalongan,DODO,SBM Tegal II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"95,07","97,33",100,"92,4",99,"74,9",Pasti Pas Excellent,
2026-04-13,2026-04-11,44-51111,IV,2026,"Jl. Kertijayan, Buaran",Kab Pekalongan,DODO,SBM Tegal II Fuel,CA,TAG1,CERTIFIED,NOT CERTIFIED,"89,54",89,100,"85,86","94,5","60,3",Pasti Pas Good,
2026-04-09,2026-04-08,44-51112,IV,2026,Jl. Gajah Mada 1,Kota Pekalongan,DODO,SBM Tegal II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"93,85","96,67",100,"93,8",93,"67,9",Pasti Pas Good,
2026-04-09,2026-04-09,44-51113,IV,2026,Jl. Ki Mangun Sarkoro,Kota Pekalongan,DODO,SBM Tegal II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"91,14","92,67",100,"94,27","95,5","49,3",Pasti Pas Good,
2026-04-16,2026-04-15,44-51115,IV,2026,"Jl. Hos Cokroaminoto, Ds. Kuripan",Kota Pekalongan,DODO,SBM Tegal II Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,"75,96","83,89","63,58","80,28",97,"61,5",Basic,
2026-04-13,2026-04-11,44-51117,IV,2026,"Jl. Ds Pakis Putih, Kec. Kedungwuni",Kab Pekalongan,DODO,SBM Tegal II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"90,86",92,100,"88,65",93,"62,1",Pasti Pas Good,
2026-04-08,2026-04-07,44-51118,IV,2026,"Jl. Raya Kesesi, Kec. Kesesi",Kab Pekalongan,DODO,SBM Tegal II Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"88,3","91,67","99,04","87,9",86,"48,2",Pasti Pas Good,
2026-04-07,2026-04-07,44-51119,IV,2026,Jl Raya Buaran Kradenan ,Kota Pekalongan,DODO,SBM Tegal II Fuel,DAE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"88,24",82,"99,09","83,84",100,"71,5",Pasti Pas Good,"APAB, Izin Prinsip"
2026-04-16,2026-04-16,44-51120,IV,2026,Jl Raya Doro Kabupaten Pekalongan ,Kota Pekalongan,DODO,SBM Tegal II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"87,64","85,33",100,"87,77",94,"50,66",Pasti Pas Good,
2026-04-13,2026-04-13,44-51122,IV,2026,"Jl. Raya Paninggaran, Desa Domiyang",Kab Pekalongan,DODO,SBM Tegal II Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,"83,69","81,33","95,21","83,76","89,5","50,16",Basic,
2026-04-13,2026-04-10,44-51123,IV,2026,JL. RAYA BOJONG - WIRADESA,Kota Pekalongan,DODO,SBM Tegal II Fuel,Re-CA2,Re-CA3,NOT CERTIFIED,NOT CERTIFIED,"74,03","83,89","53,6","88,22",99,"54,36",Basic,
2026-04-07,2026-04-07,44-51124,IV,2026,"Jl. Raya Sragi, Desa Sragi",Kab Pekalongan,DODO,SBM Tegal II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"83,89","85,33","85,43","92,62",82,"59,2",Pasti Pas Good,
2026-04-02,2026-04-01,44-51126,IV,2026,"Jl. HOS Cokroaminoto, Kota Pekalongan",Kota Pekalongan,DODO,SBM Tegal II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"72,85","84,33","57,63","90,11",84,"38,33",Pasti Pas Good,
2026-04-17,2026-04-16,44-51128,IV,2026,JL DORO - PEKALONGAN KEC. KERANGDADAP KAB. PEKALONGAN,Kota Pekalongan,DODO,SBM Tegal II Fuel,Re-CA1,Re-CA2,NOT CERTIFIED,NOT CERTIFIED,"84,13","88,67","80,63","90,68",99,"52,9",Basic,
2026-04-16,2026-04-14,44-51202,IV,2026,Jl. Raya Plelen Grinsing,Kab Batang,DODO,SBM Semarang II Fuel,Re-CAE3,BOA1,NOT CERTIFIED,NOT CERTIFIED,"72,39","87,89","55,25","78,4","89,5","48,96",Basic,Izin Prinsip
2026-04-20,2026-04-17,44-51206,IV,2026,"Jl. Raya Sempu - Limpung, Batang",Kab Batang,DODO,SBM Semarang II Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,"86,51","85,67",100,"85,2",85,"52,76",Basic,Izin Prinsip
2026-04-07,2026-04-04,44-51207,IV,2026,"Jl. Desa Bakalan KM 7, Kec tulis",Kab Batang,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,11","81,67",100,"85,43",93,"62,2",Pasti Pas Good,
2026-04-22,2026-04-21,44-51208,IV,2026,Jl. Raya Sambong,Kab Batang,DODO,SBM Semarang II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"85,99",80,100,"89,89","71,5","68,6",Pasti Pas Good,
2026-04-23,2026-04-21,44-51211,IV,2026,Jl. Desa Timbang Kec. Grinsing,Kab Batang,DODO,SBM Semarang II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,"85,23","83,33","99,09","85,27",73,"61,5",Pasti Pas Good,
2026-04-20,2026-04-17,44-51214,IV,2026,"Jl. Walisongo No. 2, Bawang",Kab Batang,DODO,SBM Semarang II Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,"5,07",5,0,"5,16",10,"15,5",Basic,"Nol, Trims, DU Dispenser, Masa Berlaku APAR, Salam, APAB, Grounding, Izin Prinsip, Jalur Fast Track, PELUMAS, HP, Produk JBU"
2026-04-14,2026-04-11,44-51215,IV,2026,"Jl. Bandar-Batang, Wonotunggal",Kab Batang,DODO,SBM Semarang II Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,"85,21","82,89","99,09","86,34","91,5",44,Pasti Pas Good,
2026-04-01,2026-04-01,44-51217,IV,2026,JL. AZ MOCHAMAD DS.KLIDANG WETAN    ,Kab Batang,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"85,84",80,"99,04","89,99",89,"52,2",Pasti Pas Good,
2026-04-13,2026-04-11,44-51218,IV,2026,"JL. Raya Blado, Batang",Kab Batang,DODO,SBM Semarang II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"85,53","83,33",100,"87,73",82,"47,7",Pasti Pas Good,
2026-04-11,2026-04-09,44-51301,IV,2026,"Jl. Sujono, Sumber, Sukorejo",Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,17","86,67","99,09","91,16",68,"54,1",Pasti Pas Good,
2026-04-18,2026-04-16,44-51305,IV,2026,"Jl. Raya Patebon, Jambearum",Kab Kendal,,SBM Semarang II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"89,98","90,67",100,"89,88","82,5","65,6",Pasti Pas Good,
2026-04-18,2026-04-16,44-51307,IV,2026,Jl. Raya Brangsong,Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,"89,37","88,33",100,"93,55",70,"71,6",Pasti Pas Excellent,
2026-04-11,2026-04-09,44-51309,IV,2026,Jl. Raya Kendal-Weleri,Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,9","88,33",100,"91,46",83,58,Pasti Pas Good,
2026-04-18,2026-04-16,44-51310,IV,2026,Jl. Lingkar Kendal,Kab Kendal,,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,82",88,100,"92,23","82,5","57,3",Pasti Pas Good,
2026-04-18,2026-04-16,44-51311,IV,2026,Jl. Lingkar Kaliwungu Km.23 Kendal,Kab. Kendal,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,41","91,33",100,"91,8","78,5",58,Pasti Pas Good,
2026-04-16,2026-04-14,44-51312,IV,2026,Gondang Cepiring Kendal,Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"84,33",81,100,"89,87",70,"50,6",Pasti Pas Good,
2026-04-15,2026-04-14,44-51314,IV,2026,Jl.Lingkar Weleri ds.Montongsari kec.Weleri,Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"83,3","89,33","81,6","90,89","78,5","59,8",Pasti Pas Good,
2026-04-14,2026-04-11,44-51329,IV,2026,"Jl. Limbangan Krajan Kaligading, Boja",Kab Kendal,DODO,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,43","90,67","96,17","89,14",86,"59,5",Pasti Pas Good,
2026-04-08,2026-04-07,44-52101,IV,2026,Jl. Raya Kaligangsa,Kota Tegal,,SBM Tegal I Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,"94,7","96,67",100,"94,01",98,71,Pasti Pas Good,
2026-04-20,2026-04-20,44-52102,IV,2026,Jl. Raya Texin Slawi,Kab Tegal,DODO,SBM Tegal I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,39","89,33",100,"90,22","96,5","68,2",Pasti Pas Excellent,
2026-04-20,2026-04-18,44-52103,IV,2026,"Jl. Raya Tegal Pemalang, Suradadi",Kab Tegal,DODO,SBM Tegal I Fuel,TAGE1,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,"89,37","87,33",100,"88,82",98,"55,7",Basic,HP
2026-04-21,2026-04-20,44-52104,IV,2026,Jl. Mayjend Sutoyo No. 31,Kab Tegal,DODO,SBM Tegal I Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,"87,63","88,67","86,13","90,85",98,"72,2",Pasti Pas Excellent,
2026-04-09,2026-04-09,44-52107,IV,2026,Jl. Raya Kramat,Kab Tegal,DODO,SBM Tegal I Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,"85,01","80,56","96,35","87,12",96,"51,6",Basic,HP
2026-04-21,2026-04-21,44-52108,IV,2026,Jl. Raya Dampyak,Kab Tegal,,SBM Tegal I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,36","97,67","86,76","91,8","96,5","80,2",Pasti Pas Excellent,
2026-04-21,2026-04-20,44-52110,IV,2026,Jl. Raya Mindaka Larangan,Kab Tegal,DODO,SBM Tegal I Fuel,Re-CAE3,BOA1,NOT CERTIFIED,NOT CERTIFIED,"86,16","91,67","81,56","83,45",99,"73,4",Basic,"DU Dispenser, Masa Berlaku APAR, Izin Prinsip"
2026-04-24,2026-04-24,44-52111,IV,2026,"Jl. Karanganyar, Kec Dukuhturi",Kab Tegal,DODO,SBM Tegal I Fuel,Re-CAE1,TAGE1,CERTIFIED,NOT CERTIFIED,"87,5",81,100,"90,79",95,"55,53",Pasti Pas Good,
2026-04-09,2026-04-08,44-52113,IV,2026,Jl. Dr. Cipto Cabawan,Kota Tegal,DODO,SBM Tegal I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"89,14","87,67","95,64","89,27",97,66,Pasti Pas Good,
2026-04-02,2026-04-02,44-52114,IV,2026,Jl. Lemah Duwur - Adiwerna,Kab Tegal,DODO,SBM Tegal I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,79","94,33",100,"85,15",99,"75,6",Pasti Pas Excellent,
2026-04-14,2026-04-13,44-52116,IV,2026,"Jl. Raya Tegal-Pemalang Ds. Kedungkelor, Kec. Warurejo, KAB. TEGAL",Kab Tegal,,SBM Tegal I Fuel,Re-CA3,BOA1,NOT CERTIFIED,NOT CERTIFIED,"74,49","89,56","63,58","77,82",91,"39,9",Basic,Izin Prinsip
2026-04-06,2026-04-04,44-52117,IV,2026,Jl. Brigjen Katamso No. 39,Kota Tegal,DODO,SBM Tegal I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,27","88,33",100,"90,05","85,5","62,1",Pasti Pas Good,
2026-04-17,2026-04-16,44-52118,IV,2026,"Jl. Garuda, Bongkok, Kramat",Kab Tegal,DODO,SBM Tegal I Fuel,Re-CAE2,Re-CAE3,NOT CERTIFIED,NOT CERTIFIED,"90,25","96,22","95,44","81,01",99,66,Basic,"DU Dispenser, Izin Prinsip"
2026-04-11,2026-04-11,44-52119,IV,2026,Jl Raya Kemantran Desa Kedokan Sayang,Kab Tegal,,SBM Tegal I Fuel,TAGE2,TAGE3,CERTIFIED,CERTIFIED,89,"89,33","94,63","88,5","92,5","68,6",Pasti Pas Good,
2026-04-01,2026-04-01,44-52120,IV,2026,"Jl. Raya Singkil, Desa Kaliwadas, Kec. Adiwerna",Kab Tegal,DODO,SBM Tegal I Fuel,TAG3,DAG1,CERTIFIED,NOT CERTIFIED,"91,99",96,100,"91,14","90,5",59,Pasti Pas Good,
